id;name;lat;lon;city;address;website;description;image_url;google_place_id;google_rating;google_user_ratings_total;google_editorial_summary
gym_000745;Sjötorgets utegym;60.2596273;18.377799;Östhammar;Nordanviksgatan 9, 742 31 Östhammar;;;;ChIJu40a355tYEYRV64SsPXM-V4;4.1;176;
gym_000746;Sjulsarvs utegym 1;60.628241;15.668716;Falun;Halloween Knights, Sjulsarvet, Falun, Falu kommun, Dalarnas län, 791 40, Sverige;;;;;;;
gym_000747;Sjulsarvs utegym 2;60.6289448;15.6677061;Falun;Halloween Knights, Sjulsarvet, Falun, Falu kommun, Dalarnas län, 791 40, Sverige;;;;;;;
gym_000748;Skäddarbackens utegym;60.4667623;15.3671311;Borlänge;Gös Eriks väg 31C, 784 56 Borlänge;;;;ChIJI5CJFkl_Z0YRFvC5G8ir7Bk;3.3;3;
gym_000749;Skådebanans utegym;59.293056;17.932918;Stockholm;Intill Slättgårdsstigen, mellan Frimurarvägen och Bredängs allé, 12734, Skärholmen;https://motionera.stockholm/hitta-utegym/utegym/skadebanans-utegym;Intill Slättgårdsstigen, mellan Frimurarvägen och Bredängs allé På Skådebanans utegym hittar du tio olika redskap där du använder kroppen som motstånd. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/5794d562-f6a8-4eb1-b111-41776c9fa941.jpg;;;;
gym_000750;Skaftö utegym;58.216346;11.423753;Grundsund;Bottnavägen 5;https://storymaps.arcgis.com/collections/bf1b9e65b2944842964c46147a6a3aed?item=5;Intill Bottnahallen i Grundsund ligger detta belysta välutrustade utegym. Här tränar du chins, dips, armhävningar, battle ropes och mycket mer. Utegymmet har tillkommit genom en gemensam satsning mellan Stiftelsen för Skaftös utveckling, Grundsunds IF och Lysekils kommun.;;;;;
gym_000751;Skälby Utegym;56.6805028;16.3383436;Kalmar;S:t Kristoffers väg 3, 392 52 Kalmar;;;;ChIJ07zd7ZjRV0YRq-NORRkfe7M;3.9;32;
gym_000752;Skälby utegym;59.3859918;17.8445544;Järfälla;Banvägen 29, 175 67 Järfälla;;;;ChIJFVaBA5GfX0YRHnMkCuiUNfA;4.5;12;
gym_000753;Skansenbadets utegym;56.4355779;12.8384055;Båstad;269 34 Båstad;;;;ChIJEQBx7feFUUYR0Gg15FqPpU8;4.0;2;
gym_000754;Skantzens utegym;59.6093424;16.2158974;Hallstahammar;Sörkvarnsvägen, Näslund, Hallstahammar, Hallstahammars kommun, Västmanlands län, 734 40, Sverige;;;;;;;
gym_000755;Skärholmens utegym;59.383995;18.068728;Stockholm;Skärholmens gårdsväg 1, 12746, Skärholmen;https://motionera.stockholm/hitta-utegym/utegym/skarholmens-utegym;Stockholms stads erbjuder ett mindre utegym helt i trä nära Skärholmens gård. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Utrustningen är utformad så att alla oavsett ålder kan använda den. Den har de grundläggande funktioner som krävs för att träna och hålla kroppen i form.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/cf45f4b3-21dc-4b9e-94f5-a4d019c63895.jpeg;;;;
gym_000756;Skarpnäcksfältets utegym;59.267894;18.121938;Stockholm;Horisontvägen 15, 12834, Skarpnäck;https://motionera.stockholm/hitta-utegym/utegym/skarpnacksfaltets-utegym;Utegymmet är beläget intill basebollplanen på Skarpnäcks sportfält. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/2511a1bd-0b31-485b-b5d6-0dcbb7e2f58d.jpeg;ChIJGXJrQK15X0YRjKS5A3C2aoc;4.3;23;
gym_000757;Skatås utegym (6002);57.70381825029384;12.036329894639154;Göteborg;Skatåsvägen 25, 416 55 Göteborg;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6329;Utegymmet består av redskap i trä och metall. Här kan du träna med såväl din kroppsvikt som redskapens vikt. Här kan du träna bänkpress, axelpress, situps, armhävningar, chins, dips och ryggdrag. Närmsta hållplats: Askimsbadet Utegymmet består av redskap i trä och metall. Här kan du träna med såväl din kroppsvikt som redskapens vikt. Här kan du träna bänkpress, axelpress, situps, armhävningar, chins, dips och ryggdrag.;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a244cfc4d247cca95f7e_62178ee2b10a7b0b2dfb7fae_large.jpg;ChIJa1uG6WjzT0YRIXZwzuR9h-o;2.7;3;
gym_000758;Skatås utegym 2;57.705905;12.0414815;;Skatås utegym, Ormeslättsstigen, Skatås, Björkekärr, Centrum, Göteborg, Göteborgs Stad, Västra Götalands län, 416 80, Sverige;;;;ChIJx-5wGdbzT0YR_Pgn7rrGJAI;4.3;4;
gym_000759;Skattkärrs utegym;59.4165631;13.6704013;;Skattkärrs utegym, Knipvägen, Skattkärr, Karlstads kommun, Värmlands län, 656 72, Sverige;;;;;;;
gym_000760;Skavlötens utegym;59.4680154;18.1080058;Täby;Skavlötsvägen 13, 183 67 Täby;;;;;;;
gym_000761;Skeppsmyreparkens utegym;59.2487428;17.9963855;Huddinge;Södra Parkvägen 5, 141 40 Huddinge;;;;;;;
gym_000762;Skidstugans utegym;58.2935299;12.2700515;Trollhättan;Skidbacksvägen, 461 58 Trollhättan;;;;ChIJpWPr2qM9RUYRKqUJtEea-qM;4.9;9;
gym_000763;Skivlingparkens Utegym;59.8264657;17.6261176;Huddinge;Musseronvägen 61, 141 60 Huddinge;;Gymmet består av 10 olika redskap som kan användas på olika sätt efter dina egna förutsättningar. Gemensamt för redskapen är att du använder din egen kropp som motstånd. Här finns bland annat redskap för armgång, kroppscurl, situps och step-ups.;;;;;
gym_000764;Skjuvallen utegym och hinderbana;59.7407823;17.8021217;Knivsta;Elljusspår, Källbacken, Knivsta, Knivsta kommun, Uppsala län, 741 71, Sverige;;Utegym;;;;;
gym_000765;Skogens utegym;55.589111158335164;12.98796966325581;Malmö;217 62 Malmö, Sweden;;Här kan du träna på egen hand på gymmen och använda löpslingorna. Gymmet är bland annat utrustat med monkey bar och ribbstol.;;ChIJYSAZQUyhU0YRqZ7Gqe2iU8k;4.4;53;
gym_000766;Skogslekplatsens utegym;60.6429781;17.1588267;Gävle;Geodetgatan 35, 802 58 Gävle;;;;ChIJE5cg56bHYEYR3_dBXrKpAWU;4.4;95;
gym_000767;Skogsvallens utegym;63.9076465;20.5415814;Sävar;Skogsvägen, Sävar, Umeå kommun, Västerbottens län, 918 31, Sverige;;;;;;;
gym_000768;Sköllervallens utegym;59.1428348;15.3363236;Sköllersta;Sköllervallen, 697 74 Sköllersta;;;;;;;
gym_000769;Skottsundsbackens utegym;62.2907494;17.3879382;Skottsund;Skottsundsbacken, Forvägen, Njurunda tätortsområde, Njurunda distrikt, Sundsvalls kommun, Västernorrlands län, 862 34, Sverige;;Ergonomiskt anpassat utegym för rullstolsbundna och övriga;;;;;
gym_000770;Skrea Strand Utegym;56.8840733;12.5048713;Falkenberg;Klittervägen 51, 311 42 Falkenberg;;;;ChIJW97EEgDPUUYRH1L8idLAKGU;;;
gym_000771;Skrylle utegym;55.69221904167576;13.359533118668855;Lund;Hardeberga 161, 247 91 Södra Sandby, Sweden;;;;;;;
gym_000772;Skutbergets Utegym;59.3767992;13.3981945;Karlstad;Skutbergsvägen 125, 653 46 Karlstad;;;;ChIJkzmGTtWzXEYRClxLNwIMvIc;4.3;12;
gym_000773;Skutbergsvägens utegym;59.3722616;13.392216;Karlstad;;;;;ChIJl7oZLuayXEYRnUqeHhN2DmU;4.6;255;
gym_000774;Slagstabadets utegym;59.2584587;17.8462016;Slagsta;Mälarpromenaden, Slagsta, Botkyrka kommun, Stockholms län, 145 54, Sverige;;;;;;;
gym_000775;Slites utegym;57.7080894;18.7921989;Slite;624 49 Slite;;;;ChIJW_J2ug799kYR5zCKsVxW0Mw;5.0;1;
gym_000776;Slottsparkens utegym;56.6708085;12.8555714;Halmstad;302 38 Halmstad;https://www.halmstad.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym.n1171.html;Här finns utrustning för en blandad träning med hjälp av redskap i metall. Det går också att använda stenbänkarna runtom gymmet för träning. Slottsparkens utegym ligger i anslutning till parken. I mitten av gymmet finns instruktionsskyltar med förslag på övningar. Intill gymmet finns lekplats och tennisbana.;;ChIJE3hZwK2jUUYRMHZvoRbXaXo;3.0;3;
gym_000777;Slottsskogsvallens entrépark;57.67905265308364;11.93926368399176;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6668;Rymdtorgets aktivitetsyta ligger i Bergsjön och är en plats för rörelseglädje. Här kan alla röra på sig - oavsett ålder och träningsvana. Här finns en dansscen, hinderbana och lekplats. Aktivitetsytan sköts av Familjebostäder, eventuell felanmälan ska göras till dem på telefonnummer 031-731 67 00. Rymdtorgets aktivitetsyta ligger i Bergsjön och är en plats för rörelseglädje. Här kan alla röra på sig - oavsett ålder och träningsvana. Här finns en dansscen, hinderbana och lekplats. Aktivitetsytan sköts av Familjebostäder, eventuell felanmälan ska göras till dem på telefonnummer 031-731 67 00. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a349cfc4d247ccaa3137_66b32ad1d8491d64c0a5bb6d_large.jpg;ChIJ6T4tvWbzT0YR1lA8q-ZfCxQ;;;
gym_000778;Slottsvägens utegym;59.527817;13.4896612;Forshaga;Slottsvägen, Skivsta, Nyback, Forshaga, Forshaga kommun, Värmlands län, 667 30, Sverige;;;;;;;
gym_000779;Småkrypens minigym;61.1578198;13.2073963;Sälen;LINDVALLEN GRÖNA BYN 535A, 780 91 Sälen;;;;ChIJQfVPFwBNaEYRFaLY8GKoY4o;5.0;1;
gym_000780;Smarholmens utegym;57.4307209;11.9213922;Västra Hagen;Smarholmsvägen 108, 434 92 Vallda;;;;;;;
gym_000781;Smedby utegym;59.5080995;17.9101146;Upplands Väsby;Upplands Väsby Västra, Upplands Väsby;https://www.upplandsvasby.se/uppleva-och-gora/idrott-motion-och-friluftsliv/friluftsliv-och-motion/utegym.html;;;ChIJi-_zWsOZX0YR1SmWI_7XsM4;;;
gym_000782;Smedsuddsbadets utegym;59.328582;18.029949;Stockholm;Smedsuddsbadet, 11235, Stockholm;https://motionera.stockholm/hitta-utegym/utegym/smedsuddsbadets-utegym;Detta lilla utegym ligger längs gångvägen som löper förbi Smedsuddsbadet. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/dcd97a50-3030-4ef7-8c85-67c68c110164.jpeg;;;;
gym_000783;Smyckeparkens aktivitetsyta;57.65239701099353;11.899287789233513;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6660;Blidväders aktivitetsyta i Biskopsgården är en plats för rörelseglädje. Här kan alla röra på sig - oavsett ålder och träningsvana. På området finns hinderbana för unga och vuxna, hinderbana för barn från tre år, utegym för unga och vuxna, klätterställning för barn från sex år, volträcke, löparbanor, stretchyta, scen och fotbollsplan. Här finns även rosa boxar med träningsutrustning att hyra. Vad som finns varierar – det kan vara träningsband, medicinboll och kettlebells. Ladda ner appen Piffl för att se utbud, priser och hyra utrustning. Närmaste hållplatser: Hagelvädersgatan och Vårväderstorget. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a25dcfc4d247cca9722a_61f397f223d71011c0893b87_large.jpg;ChIJCf3WZADzT0YR9CBCOvquZr0;;;
gym_000784;Snugganparkens utegym;58.4023938;15.6456181;Linköping;Färgaregatan 16, 582 52 Linköping;;;;ChIJmZxhZdZvWUYRoKfXETvnth4;4.5;79;
gym_000785;Söderköpings utegym;58.4677583;16.3316726;Söderköping;Albogaleden 3, 614 31 Söderköping;;;;ChIJDb7NI7AjWUYRrg4RTseY4zA;4.0;1;
gym_000786;Söderkullas utegym;55.56798010516131;13.007080206381314;Malmö;Söderkullagatan 23G, 215 58 Malmö, Sweden;;Söderkullas utegym ligger i Fosietorpsparken.;;ChIJaS4yHxihU0YR01Qtra-hVSQ;;;
gym_000787;Södertörn Outdoor Gym;59.218088;17.9410409;Huddinge;141 52 Huddinge;;;;ChIJm-QFf2pxX0YRs1ZEetSUIuo;3.7;3;
gym_000788;Södra Sandby utegym;55.71556857169878;13.348417176485569;Lund;Hällestadsvägen 6, 247 32 Södra Sandby, Sweden;;;;ChIJVVWFuz2RU0YRci9QL3rqmo8;;;
gym_000789;Södrans utegym;59.268101;17.7810278;Ekerö;Fantholmsvägen, 178 37 Ekerö;;;;;;;
gym_000790;Solberga utegym;58.8856393;14.9262521;Askersund;Solbergavägen 2, 696 92 Askersund;;;;ChIJgUISW1WLW0YRo0dC0DlHm0c;4.6;15;
gym_000791;Solbergaskogens utegym;59.285881;18.00671;Stockholm;Intill Sulvägen, 12640, Hägersten;https://motionera.stockholm/hitta-utegym/utegym/solbergaskogens-utegym;Utegym med olika redskap i trä och metall ligger nära parkleken Kristallen i Solberga. I närheten finns en mindre konstgräsplan och boulebana. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Nära parkleken Kristallen i Solbergaskogen finns ett mindre utegym.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/395ce6c2-a471-4ce1-954c-d22e2848124a.jpeg;;;;
gym_000792;Solbrännans utegym;59.279896;18.011362;Stockholm;Parken Solbrännan, i hörnet Götalandsvägen och Folkparksvägen, 12531, Älvsjö;https://motionera.stockholm/hitta-utegym/utegym/solbrannans-utegym;Parken Solbrännan, i hörnet Götalandsvägen och Folkparksvägen Utegymmet har sju redskap av trä och metall. I närheten finns Solbrännans skejtpark och en grillplats. Det är gångavstånd till Älvsjö station. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/8ba5d184-3da9-48a0-a3f2-f4eb8bf3d0c9.jpeg;ChIJsZoYhn13X0YRYntMRFvxUMM;4.0;1;
gym_000793;Solna strandvägs utegym;59.3546668;17.9710605;Solna;Solna strandväg, 171 54 Solna;;;;ChIJqY1gKxCdX0YRgyVyinKar8A;4.0;1;
gym_000794;Solparkens utegym;59.1902554;17.8183003;Tumba;Falkvägen, Broängen, Tumba, Botkyrka kommun, Stockholms län, 147 33, Sverige;;;;;;;
gym_000795;Solrosens utomhusgym;56.67934944545603;12.900429652611491;Halmstad;Tynavägen 8B, 302 57 Halmstad;;;;ChIJvTRWhQOjUUYRThEMymDx9LE;4.0;1;
gym_000796;Solvallsparken Rosendals utegym;59.8318485;17.6310795;Uppsala;Rosendalsvägen, 756 44 Uppsala;;;;;;;
gym_000797;Sölvesborg Utegym;56.049556;14.567155;Sölvesborg;Idrottsvägen, 294 34 Sölvesborg;;;;ChIJ-Z4CX0IhVEYRcqh5raM0XN4;4.8;5;
gym_000798;Solviks utegym;59.321768;17.955594;Stockholm;Ålstens skogsväg, 16758, Bromma;https://motionera.stockholm/hitta-utegym/utegym/solviks-utegym;Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Vid Solviksbadet, Ålstens skogsväg 24, finns ett komplett utegym i trä. Information om övningar finns vid respektive redskap. Utegymmet ligger i anslutning till Solviksbadet och här finns även ett motionsspår. Det tar cirka 13 minuter att promenera från Smedslättens spårvägsstation. Parkeringsmöjlighet finns. Sommartid finns tillgång till toaletter vid badet.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/bdce16bd-09de-4ef5-ad11-4a1b62addd55.jpeg;ChIJhex4IEB2X0YRH2RGihzgaTE;4.4;38;
gym_000799;Sörbostrands utegym;58.4929629;12.4424194;Sikhall;O 2154, Stommen, Sikhall, Vänersborgs kommun, Västra Götalands län, 464 65, Sverige;;;;;;;
gym_000800;Sörbyvägens utegym;59.2497262;15.2298598;Örebro;Sörbyvägen 4, 702 21 Örebro;;;;ChIJI-3xCr8VXEYRlfWdRAaqTu8;4.5;6;
gym_000801;Sörgårdens utegym;59.5347127;18.0646442;Vallentuna;Gamla Väsbyvägen, Lugnet, Sörgården, Vallentuna, Vallentuna kommun, Stockholms län, 186 38, Sverige;;;;;;;
gym_000802;Sorgenfri utegym;55.6006167;13.0201655;;;;;;ChIJnVmXbAqjU0YR3LaYSx15Yb0;3.8;9;
gym_000803;Sövde utegym;55.5893691;13.6619492;;;;;;ChIJffXkEzd5VEYRSeFeVa_KNcQ;;;
gym_000804;Spånga idrottsplats utegym;59.387361;17.905495;Stockholm;Solhems hagväg 2, 16356, Spånga;https://motionera.stockholm/hitta-utegym/utegym/spanga-idrottsplats-utegym;Ett komplett utegym mellan fotbollshallen och löparbanorna på Spånga IP. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/32ceafa8-88b1-4e8d-af17-63eadaf9d235.jpeg;;;;
gym_000805;Spånga IP utegym;59.3872146;17.9075287;Stockholm;163 62 Stockholm;;utegym;;ChIJPXiGkFGeX0YRskc99AtIMJc;4.0;6;
gym_000806;Spånga utegym;59.383844;17.890552;Stockholm;Kronofogdevägen, 16351, Spånga;https://motionera.stockholm/hitta-utegym/utegym/spanga-utegym;Ett utegym för seniorer med specialredskap bredvid en populär boulebana i närheten av Spånga centrum. Öppet för alla i staden. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. En anläggning som har specialgjorda redskap som är lätta att använda för seniorer. Parkstråk längs Kronofogdevägen i Spånga med boulebana, gång- och cykelväg. En parksoffa finns vid boulebanan och parken används även flitigt för hundrastning.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/63f4f1e7-72a5-40e0-955e-fad9b8ead4b3.jpeg;;;;
gym_000807;Spångas utegym;59.3872942;17.8728797;Stockholm;163 52 Stockholm;;;;ChIJdWqdi7qfX0YROJxIiJY3AdM;4.4;27;
gym_000808;Spångholmens utegym;55.5788192;13.1717563;Bara;Vägtistelgatan, Bara, Svedala kommun, Skåne län, 233 63, Sverige;;;;;;;
gym_000809;Spektrumgatan (utegym 2347);57.632513301587586;11.89581175731128;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6968;Utegym med träredskap där du använder kroppsvikten, såväl som redskapens tyng som motstånd. Här kan du träna hela kroppen. Närmaste hållplats: Gerdas Gård Utegym med träredskap där du använder kroppsvikten, såväl som redskapens tyng som motstånd. Här kan du träna hela kroppen. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/623dc13cc73922183f465e9f_623dc296c73922183f471c7e_large.jpg;ChIJZ2nmKqryT0YRBxqEv4tH5KM;;;
gym_000810;Spexarens utegym;55.7143241;13.2240197;;Spexarens utegym, Sångarevägen, Östra Torn, Öster, Lund, Lunds kommun, Skåne län, 223 69, Sverige;;;;ChIJX40n55-XU0YRDjfbhL25rP0;4.8;4;
gym_000811;Spiköns utegym;58.2901175;12.2891524;Trollhättan;Strandgatan 4, 461 31 Trollhättan;;Utegym;;ChIJX_k3Mfc8RUYRIWMHnnWt5d0;4.2;807;
gym_000812;Spillepengs Utegym;55.6370657675872;13.052520382244003;Malmö;232 35 Arlöv, Sweden;;Spillepengs fritidsområde är ett kuperat rekreationsområde med varierande natur, elljusspår, mountainbike-bana och utegym. Det är Stiftelsen Spillepeng som ansvarar för fritidsområdet.;;ChIJs2c0q4ijU0YR6E69-G8BQdY;;;
gym_000813;Spinettplatsen (utegym 2313);57.65655483882347;11.889225668464718;Göteborg;Spinettplatsen, Tofta, Sydväst, Göteborg, Göteborgs Stad, Västra Götalands län, 421 43, Sverige;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6324;Spinettplatsen har ett utegym med sex stycken redskap. Närmsta hållplatser: Frölunda torg eller Positivgatan ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a36ecfc4d247ccaa516a_6347d2b1118251387c46897e_large.jpg;EjBTcGluZXR0cGxhdHNlbiwgNDIxIDQzIFbDpHN0cmEgRnLDtmx1bmRhLCBTd2VkZW4iLiosChQKEglve_5MxvJPRhHiqagNPVlNshIUChIJJeskCdCMT0YRBYAdexiq3xc;;;
gym_000814;Sportbyns utegym;55.57037;12.97405;Malmö;Hyllie Boulevard 10, 215 32 Malmö, Sweden;;I Hyllie Sportbyn finns också ett utegym där motionsspåret ”Hylliemilen” går förbi. Den som vill kan träna på båda Hyllies utegym och springa en mil eller en del av sträckan.;;ChIJE0maRx6hU0YRkfHiBmyyypo;;;
gym_000815;Stabbeparken (utegym 2186);57.716584051141055;12.051454782485962;Göteborg;Stabbegatan 53, 416 80 Göteborg;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=7438;Kometstråkets utegym är beläget i parken vid Komettorget. Här finns balansträning, battleropes och maskiner med reglerbara vikter för knäböj och axelpress. Utegymmet ligger med närhet till fotbollsplan och lekplats. Närmaste hållplats: Komettorget Kometstråkets utegym är beläget i parken vid Komettorget. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/675afb1c00ea3553694d9dc2_675afd9f3a54475efac1450f_large.jpg;ChIJ2eoAiw_0T0YRamL2jb27TkE;;;
gym_000816;Stadsbadets Utegym;60.6744184875855;17.1124984825319;Gävle;Västra Vägen 56, 803 24 Gävle;;;;ChIJ0_7VlCjHYEYRHLFV3BK6M2Q;4.6;9;
gym_000817;Stadsparkens utegym;57.7789276;14.1376531;Jönköping;Gördelmakargatan 1, 554 39 Jönköping;;;;ChIJQ3BkY25tWkYRy3khFRFe_58;4.2;5;
gym_000818;Stadsskogens Utegym;59.8394833;17.62895;;;;Utegymmet i Stadsskogen. Gymmet i Stadsskogen.;;ChIJvYUQON3LX0YRVnjRhwsBtS4;4.1;14;
gym_000819;Stapelbäddsparkens utegym;55.60803874757635;12.989898031649432;Malmö;Stapelbäddsgatan 10, 211 19 Malmö;;I Stapelbäddsparken finns några utegymsredskap att träna vid och med.;;ChIJ4dmPPMulU0YR-hednWGFvQk;4.8;4;
